391,S1,19.3,64.2
392,S1,19.3,64.2
393,S1,19.3,64.2
394,S1,19.3,64.2
395,S1,19.3,64.2
396,S1,19.3,64.2
397,S1,19.3,64.2
398,S1,19.3,64.2
399,S1,19.3,64.2
400,S1,19.3,64.2
401,S1,19.3,64.2
402,S1,19.3,64.2
403,S1,19.3,64.2
404,S1,19.3,64.2
405,S1,19.3,64.2
406,S1,19.3,64.2
407,S1,19.3,64.2
408,S1,19.3,64.2
409,S1,19.3,64.2
410,S1,19.3,64.2
411,S1,19.3,64.2
412,S1,19.3,64.2
413,S1,19.3,64.2
414,S1,19.3,64.2
415,S1,19.3,64.2
416,S1,19.3,64.2
417,S1,19.3,64.2
418,S1,19.3,64.2
419,S1,19.3,64.2
420,S1,19.3,64.2
421,S1,19.3,64.2
422,S1,19.3,64.2
423,S1,19.3,64.2
424,S1,19.3,64.2
425,S1,19.3,64.2
426,S1,19.3,64.2
427,S1,19.3,64.2
428,S1,19.3,64.2
429,S1,19.3,64.2
430,S1,19.3,64.2
431,S1,19.3,64.2
432,S1,19.3,64.2
433,S1,19.3,64.2
434,S1,19.3,64.2
435,S1,19.3,64.2
436,S1,19.3,64.2
437,S1,19.3,64.2
438,S1,19.3,64.2
439,S1,19.3,64.2
440,S1,19.3,64.2
441,S1,19.3,64.2
442,S1,19.3,64.2
443,S1,19.3,64.2
444,S1,19.3,64.2
445,S1,19.3,64.2
446,S1,19.3,64.2
447,S1,19.3,64.2
448,S1,19.3,64.2
449,S1,19.3,64.2
450,S1,19.3,64.2
451,S1,19.3,64.2
452,S1,19.3,64.2
453,S1,19.3,64.2
454,S1,19.3,64.2
455,S1,19.3,64.2
456,S1,19.3,64.2
457,S1,19.3,64.2
458,S1,19.3,64.2
459,S1,19.3,64.2
460,S1,19.3,64.2
461,S1,19.3,64.2
462,S1,19.3,64.2
463,S1,19.3,64.2
464,S1,19.3,64.2
465,S1,19.3,64.2
466,S1,19.3,64.2
467,S1,19.3,64.2
468,S1,19.3,64.2
469,S1,19.3,64.2
470,S1,19.3,64.2
471,S1,19.3,64.2
472,S1,19.3,64.2
473,S1,19.3,64.2
474,S1,19.3,64.2
475,S1,19.3,64.2
476,S1,19.3,64.2
477,S1,19.3,64.2
478,S1,19.3,64.2
479,S1,19.3,64.2
480,S1,19.3,64.2
481,S1,19.3,64.2
482,S1,19.3,64.2
483,S1,19.3,64.2
484,S1,19.3,64.2
485,S1,19.3,64.2
486,S1,19.3,64.2
487,S1,19.3,64.2
488,S1,19.3,64.2
489,S1,19.3,64.2
490,S1,19.3,64.2
491,S1,19.3,64.2
492,S1,19.3,64.2
493,S1,19.3,64.2
494,S1,19.3,64.2
495,S1,19.3,64.2
496,S1,19.3,64.2
497,S1,19.3,64.2
498,S1,19.3,64.2
499,S1,19.3,64.2
500,S1,19.3,64.2
501,S1,19.3,64.2
502,S1,19.3,64.2
503,S1,19.3,64.2
504,S1,19.3,64.2
505,S1,19.3,64.2
506,S1,19.3,64.2
507,S1,19.3,64.2
508,S1,19.3,64.2
509,S1,19.3,64.2
510,S1,19.3,64.2
511,S1,19.3,64.2
512,S1,19.3,64.2
513,S1,19.3,64.2
514,S1,19.3,64.2
515,S1,19.3,64.2
516,S1,19.3,64.2
517,S1,19.3,64.2
518,S1,19.3,64.2
519,S1,19.3,64.2
520,S1,19.3,64.2
521,S1,19.3,64.2
522,S1,19.3,64.2
523,S1,19.3,64.2
524,S1,19.3,64.2
525,S1,19.3,64.2
526,S1,19.3,64.2
527,S1,19.3,64.2
528,S1,19.3,64.2
529,S1,19.3,64.2
530,S1,19.3,64.2
531,S1,19.3,64.2
532,S1,19.3,64.2
533,S1,19.3,64.2
534,S1,19.3,64.2
535,S1,19.3,64.2
536,S1,19.3,64.2
537,S1,19.3,64.2
538,S1,19.3,64.2
539,S1,19.3,64.2
540,S1,19.3,64.2
541,S1,19.3,64.2
542,S1,19.3,64.2
543,S1,19.3,64.2
544,S1,19.3,64.2
545,S1,19.3,64.2
546,S1,19.3,64.2
547,S1,19.3,64.2
548,S1,19.3,64.2
549,S1,19.3,64.2
550,S1,19.3,64.2
551,S1,19.3,64.2
552,S1,19.3,64.2
553,S1,19.3,64.2
554,S1,19.3,64.2
555,S1,19.3,64.2
556,S1,19.3,64.2
557,S1,19.3,64.2
558,S1,19.3,64.2
559,S1,19.3,64.2
560,S1,19.3,64.2
561,S1,19.3,64.2
562,S1,19.3,64.2
563,S1,19.3,64.2
564,S1,19.3,64.2
565,S1,19.3,64.2
566,S1,19.3,64.2
567,S1,19.3,64.2
568,S1,19.3,64.2
569,S1,19.3,64.2
570,S1,19.3,64.2
571,S1,19.3,64.2
572,S1,19.3,64.2
573,S1,19.3,64.2
574,S1,19.3,64.2
575,S1,19.3,64.2
576,S1,19.3,64.2
577,S1,19.3,64.2
578,S1,19.3,64.2
579,S1,19.3,64.2
580,S1,19.3,64.2
581,S1,19.3,64.2
582,S1,19.3,64.2
583,S1,19.3,64.2
584,S1,19.3,64.2
585,S1,19.3,64.2
586,S1,19.3,64.2
587,S1,19.3,64.2
588,S1,19.3,64.2
589,S1,19.3,64.2
590,S1,19.3,64.2
591,S1,19.3,64.2
592,S1,19.3,64.2
593,S1,19.3,64.2
594,S1,19.3,64.2
595,S1,19.3,64.2
596,S1,19.3,64.2
597,S1,19.3,64.2
598,S1,19.3,64.2
599,S1,19.3,64.2
600,S1,19.3,64.2
601,S1,19.3,64.2
602,S1,19.3,64.2
603,S1,19.3,64.2
604,S1,19.3,64.2
605,S1,19.3,64.2
606,S1,19.3,64.2
607,S1,19.3,64.2
608,S1,19.3,64.2
609,S1,19.3,64.2
610,S1,19.3,64.2
611,S1,19.3,64.2
612,S1,19.3,64.2
613,S1,19.3,64.2
614,S1,19.3,64.2
615,S1,19.3,64.2
616,S1,19.3,64.2
617,S1,19.3,64.2
618,S1,19.3,64.2
619,S1,19.3,64.2
620,S1,19.3,64.2
621,S1,19.3,64.2
622,S1,19.3,64.2
623,S1,19.3,64.2
624,S1,19.3,64.2
625,S1,19.3,64.2
626,S1,19.3,64.2
627,S1,19.3,64.2
628,S1,19.3,64.2
629,S1,19.3,64.2
630,S1,19.3,64.2
631,S1,19.3,64.2
632,S1,19.3,64.2
633,S1,19.3,64.2
634,S1,19.3,64.2
635,S1,19.3,64.2
636,S1,19.3,64.2
637,S1,19.3,64.2
638,S1,19.3,64.2
639,S1,19.3,64.2
640,S1,19.3,64.2
641,S1,19.3,64.2
642,S1,19.3,64.2
643,S1,19.3,64.2
644,S1,19.3,64.2
645,S1,19.3,64.2
646,S1,19.3,64.2
647,S1,19.3,64.2
648,S1,19.3,64.2
649,S1,19.3,64.2
650,S1,19.3,64.2
651,S1,19.3,64.2
652,S1,19.3,64.2
653,S1,19.3,64.2
654,S1,19.3,64.2
655,S1,19.3,64.2
656,S1,19.3,64.2
657,S1,19.3,64.2
658,S1,19.3,64.2
659,S1,19.3,64.2
660,S1,19.3,64.2
661,S1,19.3,64.2
662,S1,19.3,64.2
663,S1,19.3,64.2
664,S1,19.3,64.2
665,S1,19.3,64.2
666,S1,19.3,64.2
667,S1,19.3,64.2
668,S1,19.3,64.2
669,S1,19.3,64.2
670,S1,19.3,64.2
671,S1,19.3,64.2
672,S1,19.3,64.2
673,S1,19.3,64.2
674,S1,19.3,64.2
675,S1,19.3,64.2
676,S1,19.3,64.2
677,S1,19.3,64.2
678,S1,19.3,64.2
679,S1,19.3,64.2
680,S1,19.3,64.2
681,S1,19.3,64.2
682,S1,19.3,64.2
683,S1,19.3,64.2
684,S1,19.3,64.2
685,S1,19.3,64.2
686,S1,19.3,64.2
687,S1,19.3,64.2
688,S1,19.3,64.2
689,S1,19.3,64.2
690,S1,19.3,64.2
691,S1,19.3,64.2
692,S1,19.3,64.2
693,S1,19.3,64.2
694,S1,19.3,64.2
695,S1,19.3,64.2
696,S1,19.3,64.2
697,S1,19.3,64.2
698,S1,19.3,64.2
699,S1,19.3,64.2
700,S1,19.3,64.2
701,S1,19.3,64.2
702,S1,19.3,64.2
703,S1,19.3,64.2
704,S1,19.3,64.2
705,S1,19.3,64.2
706,S1,19.3,64.2
707,S1,19.3,64.2
708,S1,19.3,64.2
709,S1,19.3,64.2
710,S1,19.3,64.2
711,S1,19.3,64.2
712,S1,19.3,64.2
713,S1,19.3,64.2
714,S1,19.3,64.2
715,S1,19.3,64.2
716,S1,19.3,64.2
717,S1,19.3,64.2
718,S1,19.3,64.2
719,S1,19.3,64.2
720,S1,19.3,64.2
721,S1,19.3,64.2
722,S1,19.3,64.2
723,S1,19.3,64.2
724,S1,19.3,64.2
725,S1,19.3,64.2
726,S1,19.3,64.2
727,S1,19.3,64.2
728,S1,19.3,64.2
729,S1,19.3,64.2
730,S1,19.3,64.2
731,S1,19.3,64.2
732,S1,19.3,64.2
733,S1,19.3,64.2
734,S1,19.3,64.2
735,S1,19.3,64.2
736,S1,19.3,64.2
737,S1,19.3,64.2
738,S1,19.3,64.2
739,S1,19.3,64.2
740,S1,19.3,64.2
741,S1,19.3,64.2
742,S1,19.3,64.2
743,S1,19.3,64.2
744,S1,19.3,64.2
745,S1,19.3,64.2
746,S1,19.3,64.2
747,S1,19.3,64.2
748,S1,19.3,64.2
749,S1,19.3,64.2
750,S1,19.3,64.2
751,S1,19.3,64.2
752,S1,19.3,64.2
753,S1,19.3,64.2
754,S1,19.3,64.2
755,S1,19.3,64.2
756,S1,19.3,64.2
757,S1,19.3,64.2
758,S1,19.3,64.2
759,S1,19.3,64.2
760,S1,19.3,64.2
761,S1,19.3,64.2
762,S1,19.3,64.2
763,S1,19.3,64.2
764,S1,19.3,64.2
765,S1,19.3,64.2
766,S1,19.3,64.2
767,S1,19.3,64.2
768,S1,19.3,64.2
769,S1,19.3,64.2
770,S1,19.3,64.2
771,S1,19.3,64.2
772,S1,19.3,64.2
773,S1,19.3,64.2
774,S1,19.3,64.2
775,S1,19.3,64.2
776,S1,19.3,64.2
777,S1,19.3,64.2
778,S1,19.3,64.2
779,S1,19.3,64.2
780,S1,19.3,64.2
781,S1,19.3,64.2
782,S1,19.3,64.2
783,S1,19.3,64.2
784,S1,19.3,64.2
785,S1,19.3,64.2
786,S1,19.3,64.2
787,S1,19.3,64.2
788,S1,19.3,64.2
789,S1,19.3,64.2
790,S1,19.3,64.2
791,S1,19.3,64.2
792,S1,19.3,64.2
793,S1,19.3,64.2
794,S1,19.3,64.2
795,S1,19.3,64.2
796,S1,19.3,64.2
797,S1,19.3,64.2
798,S1,19.3,64.2
799,S1,19.3,64.2
800,S1,19.3,64.2
801,S1,19.3,64.2
802,S1,19.3,64.2
803,S1,19.3,64.2
804,S1,19.3,64.2
805,S1,19.3,64.2
806,S1,19.3,64.2
807,S1,19.3,64.2
808,S1,19.3,64.2
809,S1,19.3,64.2
810,S1,19.3,64.2
811,S1,19.3,64.2
812,S1,19.3,64.2
813,S1,19.3,64.2
814,S1,19.3,64.2
815,S1,19.3,64.2
816,S1,19.3,64.2
817,S1,19.3,64.2
818,S1,19.3,64.2
819,S1,19.3,64.2
820,S1,19.3,64.2
821,S1,19.3,64.2
822,S1,19.3,64.2
823,S1,19.3,64.2
824,S1,19.3,64.2
825,S1,19.3,64.2
826,S1,19.3,64.2
827,S1,19.3,64.2
828,S1,19.3,64.2
829,S1,19.3,64.2
830,S1,19.3,64.2
831,S1,19.3,64.2
832,S1,19.3,64.2
833,S1,19.3,64.2
834,S1,19.3,64.2
835,S1,19.3,64.2
836,S1,19.3,64.2
837,S1,19.3,64.2
838,S1,19.3,64.2
839,S1,19.3,64.2
840,S1,19.3,64.2
841,S1,19.3,64.2
842,S1,19.3,64.2
843,S1,19.3,64.2
844,S1,19.3,64.2
845,S1,19.3,64.2
846,S1,19.3,64.2
847,S1,19.3,64.2
848,S1,19.3,64.2
849,S1,19.3,64.2
850,S1,19.3,64.2
851,S1,19.3,64.2
852,S1,19.3,64.2
853,S1,19.3,64.2
854,S1,19.3,64.2
855,S1,19.3,64.2
856,S1,19.3,64.2
857,S1,19.3,64.2
858,S1,19.3,64.2
859,S1,19.3,64.2
860,S1,19.3,64.2
861,S1,19.3,64.2
862,S1,19.3,64.2
863,S1,19.3,64.2
864,S1,19.3,64.2
865,S1,19.3,64.2
866,S1,19.3,64.2
867,S1,19.3,64.2
868,S1,19.3,64.2
869,S1,19.3,64.2
870,S1,19.3,64.2
871,S1,19.3,64.2
872,S1,19.3,64.2
873,S1,19.3,64.2
874,S1,19.3,64.2
875,S1,19.3,64.2
876,S1,19.3,64.2
877,S1,19.3,64.2
878,S1,19.3,64.2
879,S1,19.3,64.2
880,S1,19.3,64.2
881,S1,19.3,64.2
882,S1,19.3,64.2
883,S1,19.3,64.2
884,S1,19.3,64.2
885,S1,19.3,64.2
886,S1,19.3,64.2
887,S1,19.3,64.2
888,S1,19.3,64.2
889,S1,19.3,64.2
890,S1,19.3,64.2
891,S1,19.3,64.2
892,S1,19.3,64.2
893,S1,19.3,64.2
894,S1,19.3,64.2
895,S1,19.3,64.2
896,S1,19.3,64.2
897,S1,19.3,64.2
898,S1,19.3,64.2
899,S1,19.3,64.2
900,S1,19.3,64.2
901,S1,19.3,64.2
902,S1,19.3,64.2
903,S1,19.3,64.2
904,S1,19.3,64.2
905,S1,19.3,64.2
906,S1,19.3,64.2
907,S1,19.3,64.2
908,S1,19.3,64.2
909,S1,19.3,64.2
910,S1,19.3,64.2
911,S1,19.3,64.2
912,S1,19.3,64.2
913,S1,19.3,64.2
914,S1,19.3,64.2
915,S1,19.3,64.2
916,S1,19.3,64.2
917,S1,19.3,64.2
918,S1,19.3,64.2
919,S1,19.3,64.2
920,S1,19.3,64.2
921,S1,19.3,64.2
922,S1,19.3,64.2
923,S1,19.3,64.2
924,S1,19.3,64.2
925,S1,19.3,64.2
926,S1,19.3,64.2
927,S1,19.3,64.2
928,S1,19.3,64.2
929,S1,19.3,64.2
930,S1,19.3,64.2
931,S1,19.3,64.2
932,S1,19.3,64.2
933,S1,19.3,64.2
934,S1,19.3,64.2
935,S1,19.3,64.2
936,S1,19.3,64.2
937,S1,19.3,64.2
938,S1,19.3,64.2
939,S1,19.3,64.2
940,S1,19.3,64.2
941,S1,19.3,64.2
942,S1,19.3,64.2
943,S1,19.3,64.2
944,S1,19.3,64.2
945,S1,19.3,64.2
946,S1,19.3,64.2
947,S1,19.3,64.2
948,S1,19.3,64.2
949,S1,19.3,64.2
950,S1,19.3,64.2
951,S1,19.3,64.2
952,S1,19.3,64.2
953,S1,19.3,64.2
954,S1,19.3,64.2
955,S1,19.3,64.2
956,S1,19.3,64.2
957,S1,19.3,64.2
958,S1,19.3,64.2
959,S1,19.3,64.2
960,S1,19.3,64.2
961,S1,19.3,64.2
962,S1,19.3,64.2
963,S1,19.3,64.2
964,S1,19.3,64.2
965,S1,19.3,64.2
966,S1,19.3,64.2
967,S1,19.3,64.2
968,S1,19.3,64.2
969,S1,19.3,64.2
970,S1,19.3,64.2
971,S1,19.3,64.2
972,S1,19.3,64.2
973,S1,19.3,64.2
974,S1,19.3,64.2
975,S1,19.3,64.2
976,S1,19.3,64.2
977,S1,19.3,64.2
978,S1,19.3,64.2
979,S1,19.3,64.2
980,S1,19.3,64.2
981,S1,19.3,64.2
982,S1,19.3,64.2
983,S1,19.3,64.2
984,S1,19.3,64.2
985,S1,19.3,64.2
986,S1,19.3,64.2
987,S1,19.3,64.2
988,S1,19.3,64.2
989,S1,19.3,64.2
990,S1,19.3,64.2
991,S1,19.3,64.2
992,S1,19.3,64.2
993,S1,19.3,64.2
994,S1,19.3,64.2
995,S1,19.3,64.2
996,S1,19.3,64.2
997,S1,19.3,64.2
998,S1,19.3,64.2
999,S1,19.3,64.2
1000,S1,19.3,64.2
1001,S1,19.3,64.2
1002,S1,19.3,64.2
1003,S1,19.3,64.2
1004,S1,19.3,64.2
1005,S1,19.3,64.2
1006,S1,19.3,64.2
1007,S1,19.3,64.2
1008,S1,19.3,64.2
1009,S1,19.3,64.2
1010,S1,19.3,64.2
1011,S1,19.3,64.2
1012,S1,19.3,64.2
1013,S1,19.3,64.2
1014,S1,19.3,64.2
1015,S1,19.3,64.2
1016,S1,19.3,64.2
1017,S1,19.3,64.2
1018,S1,19.3,64.2
1019,S1,19.3,64.2
1020,S1,19.3,64.2
1021,S1,19.3,64.2
1022,S1,19.3,64.2
1023,S1,19.3,64.2
1024,S1,19.3,64.2
1025,S1,19.3,64.2
1026,S1,19.3,64.2
1027,S1,19.3,64.2
1028,S1,19.3,64.2
1029,S1,19.3,64.2
1030,S1,19.3,64.2
1031,S1,19.3,64.2
1032,S1,19.3,64.2
1033,S1,19.3,64.2
1034,S1,19.3,64.2
1035,S1,19.3,64.2
1036,S1,19.3,64.2
1037,S1,19.3,64.2
1038,S1,19.3,64.2
1039,S1,19.3,64.2
1040,S1,19.3,64.2
1041,S1,19.3,64.2
1042,S1,19.3,64.2
1043,S1,19.3,64.2
1044,S1,19.3,64.2
1045,S1,19.3,64.2
1046,S1,19.3,64.2
1047,S1,19.3,64.2
1048,S1,19.3,64.2
1049,S1,19.3,64.2
1050,S1,19.3,64.2
1051,S1,19.3,64.2
1052,S1,19.3,64.2
1053,S1,19.3,64.2
1054,S1,19.3,64.2
1055,S1,19.3,64.2
1056,S1,19.3,64.2
1057,S1,19.3,64.2
1058,S1,19.3,64.2
1059,S1,19.3,64.2
1060,S1,19.3,64.2
1061,S1,19.3,64.2
1062,S1,19.3,64.2
1063,S1,19.3,64.2
1064,S1,19.3,64.2
1065,S1,19.3,64.2
1066,S1,19.3,64.2
1067,S1,19.3,64.2
1068,S1,19.3,64.2
1069,S1,19.3,64.2
1070,S1,19.3,64.2
